codmuni,departamento,municipio,year,irv
68500,Santander,Oiba,2011,0.06
68502,Santander,Onzaga,2011,0.13
68522,Santander,Palmar,2011,0.04
68524,Santander,Palmas Del Socorro,2011,0.03
68533,Santander,Paramo,2011,0.05
68547,Santander,Piedecuesta,2011,0.09
68549,Santander,Pinchote,2011,0.0
68572,Santander,Puente Nacional,2011,0.04
68573,Santander,Puerto Parra,2011,0.19
68575,Santander,Puerto Wilches,2011,0.24
68615,Santander,Rionegro,2011,0.22
68655,Santander,Sabana De Torres,2011,0.41
68669,Santander,San Andres,2011,0.03
68673,Santander,San Benito,2011,0.07
68679,Santander,San Gil,2011,0.05
68682,Santander,San Joaquin,2011,0.02
68684,Santander,San Jose De Miranda,2011,0.12
68686,Santander,San Miguel,2011,0.04
68689,Santander,San Vicente De Chucuri,2011,0.14
68705,Santander,Santa Barbara,2011,0.06
68720,Santander,Santa Helena Del Opon,2011,0.1
68745,Santander,Simacota,2011,0.24
68755,Santander,Socorro,2011,0.05
68770,Santander,Suaita,2011,0.07
68773,Santander,Sucre,2011,0.23
68780,Santander,Surata,2011,0.22
68820,Santander,Tona,2011,0.1
68855,Santander,Valle De San Jose,2011,0.08
68861,Santander,Velez,2011,0.11
68867,Santander,Vetas,2011,0.08
68872,Santander,Villanueva,2011,0.04
68895,Santander,Zapatoca,2011,0.06
70001,Sucre,Sincelejo,2011,0.18
70110,Sucre,Buenavista,2011,0.14
70124,Sucre,Caimito,2011,0.05
70204,Sucre,Coloso,2011,0.19
70215,Sucre,Corozal,2011,0.14
70221,Sucre,Coveas,2011,0.14
70230,Sucre,Chalan,2011,0.23
70233,Sucre,El Roble,2011,0.19
70235,Sucre,Galeras,2011,0.2
70265,Sucre,Guaranda,2011,0.1
70400,Sucre,La Union,2011,0.07
70418,Sucre,Los Palmitos,2011,0.19
70429,Sucre,Majagual,2011,0.09
70473,Sucre,Morroa,2011,0.22
70508,Sucre,Ovejas,2011,0.32
70523,Sucre,Palmito,2011,0.16
70670,Sucre,Sampues,2011,0.16
70678,Sucre,San Benito Abad,2011,0.17
70702,Sucre,San Juan De Betulia,2011,0.14
70708,Sucre,San Marcos,2011,0.15
70713,Sucre,San Onofre,2011,0.23
70717,Sucre,San Pedro,2011,0.17
70742,Sucre,San Luis De Since,2011,0.13
70771,Sucre,Sucre,2011,0.1
70820,Sucre,Santiago De Tolu,2011,0.18
70823,Sucre,Tolu Viejo,2011,0.21
73001,Tolima,Ibague,2011,0.2
73024,Tolima,Alpujarra,2011,0.17
73026,Tolima,Alvarado,2011,0.18
73030,Tolima,Ambalema,2011,0.1
73043,Tolima,Anzoategui,2011,0.28
73055,Tolima,Armero,2011,0.14
73067,Tolima,Ataco,2011,0.4
73124,Tolima,Cajamarca,2011,0.31
73148,Tolima,Carmen De Apicala,2011,0.05
73152,Tolima,Casabianca,2011,0.26
73168,Tolima,Chaparral,2011,0.51
73200,Tolima,Coello,2011,0.06
73217,Tolima,Coyaima,2011,0.21
73226,Tolima,Cunday,2011,0.26
73236,Tolima,Dolores,2011,0.41
73268,Tolima,Espinal,2011,0.12
73270,Tolima,Falan,2011,0.13
73275,Tolima,Flandes,2011,0.06
73283,Tolima,Fresno,2011,0.15
73319,Tolima,Guamo,2011,0.1
73347,Tolima,Herveo,2011,0.27
73349,Tolima,Honda,2011,0.14
73352,Tolima,Icononzo,2011,0.17
73408,Tolima,Lerida,2011,0.22
73411,Tolima,Libano,2011,0.26
73443,Tolima,San Sebastian De Mariquita,2011,0.19
73449,Tolima,Melgar,2011,0.08
73461,Tolima,Murillo,2011,0.24
73483,Tolima,Natagaima,2011,0.26
73504,Tolima,Ortega,2011,0.32
73520,Tolima,Palocabildo,2011,0.15
73547,Tolima,Piedras,2011,0.04
73555,Tolima,Planadas,2011,0.57
73563,Tolima,Prado,2011,0.27
73585,Tolima,Purificacion,2011,0.12
73616,Tolima,Rioblanco,2011,0.49
73622,Tolima,Roncesvalles,2011,0.41
73624,Tolima,Rovira,2011,0.37
73671,Tolima,Saldaa,2011,0.11
73675,Tolima,San Antonio,2011,0.39
73678,Tolima,San Luis,2011,0.19
73686,Tolima,Santa Isabel,2011,0.25
73770,Tolima,Suarez,2011,0.12
73854,Tolima,Valle De San Juan,2011,0.13
73861,Tolima,Venadillo,2011,0.23
73870,Tolima,Villahermosa,2011,0.28
73873,Tolima,Villarrica,2011,0.22
76001,Valle del Cauca,Cali,2011,0.17
76020,Valle del Cauca,Alcala,2011,0.12
76036,Valle del Cauca,Andalucia,2011,0.17
76041,Valle del Cauca,Ansermanuevo,2011,0.1
76054,Valle del Cauca,Argelia,2011,0.19
76100,Valle del Cauca,Bolivar,2011,0.22
76109,Valle del Cauca,Buenaventura,2011,0.43
76111,Valle del Cauca,Guadalajara de Buga,2011,0.17
76113,Valle del Cauca,Bugalagrande,2011,0.34
76122,Valle del Cauca,Caicedonia,2011,0.11
76126,Valle del Cauca,Calima,2011,0.27
76130,Valle del Cauca,Candelaria,2011,0.08
76147,Valle del Cauca,Cartago,2011,0.09
76233,Valle del Cauca,Dagua,2011,0.3
76243,Valle del Cauca,El Aguila,2011,0.13
76246,Valle del Cauca,El Cairo,2011,0.23
76248,Valle del Cauca,El Cerrito,2011,0.11
76250,Valle del Cauca,El Dovio,2011,0.26
76275,Valle del Cauca,Florida,2011,0.35
76306,Valle del Cauca,Ginebra,2011,0.1
76318,Valle del Cauca,Guacari,2011,0.2
76364,Valle del Cauca,Jamundi,2011,0.2
76377,Valle del Cauca,La Cumbre,2011,0.07
76400,Valle del Cauca,La Union,2011,0.12
76403,Valle del Cauca,La Victoria,2011,0.13
76497,Valle del Cauca,Obando,2011,0.14
76520,Valle del Cauca,Palmira,2011,0.13
76563,Valle del Cauca,Pradera,2011,0.26
76606,Valle del Cauca,Restrepo,2011,0.23
76616,Valle del Cauca,Riofrio,2011,0.29
76622,Valle del Cauca,Roldanillo,2011,0.13
76670,Valle del Cauca,San Pedro,2011,0.25
76736,Valle del Cauca,Sevilla,2011,0.19
76823,Valle del Cauca,Toro,2011,0.1
76828,Valle del Cauca,Trujillo,2011,0.24
76834,Valle del Cauca,Tulua,2011,0.22
76845,Valle del Cauca,Ulloa,2011,0.06
76863,Valle del Cauca,Versalles,2011,0.13
76869,Valle del Cauca,Vijes,2011,0.11
76890,Valle del Cauca,Yotoco,2011,0.09
76892,Valle del Cauca,Yumbo,2011,0.09
76895,Valle del Cauca,Zarzal,2011,0.12
81001,Arauca,Arauca,2011,0.4
81065,Arauca,Arauquita,2011,0.85
81220,Arauca,Cravo Norte,2011,0.3
81300,Arauca,Fortul,2011,0.56
81591,Arauca,Puerto Rondon,2011,0.61
81736,Arauca,Saravena,2011,0.58
81794,Arauca,Tame,2011,0.84
85001,Casanare,Yopal,2011,0.23
85010,Casanare,Aguazul,2011,0.31
85015,Casanare,Chameza,2011,0.18
85125,Casanare,Hato Corozal,2011,0.29
85136,Casanare,La Salina,2011,0.24
85139,Casanare,Mani,2011,0.19
85162,Casanare,Monterrey,2011,0.26
85225,Casanare,Nunchia,2011,0.25
85230,Casanare,Orocue,2011,0.24
85250,Casanare,Paz De Ariporo,2011,0.26
85263,Casanare,Pore,2011,0.19
85279,Casanare,Recetor,2011,0.29
85300,Casanare,Sabanalarga,2011,0.17
85315,Casanare,Sacama,2011,0.49
85325,Casanare,San Luis De Palenque,2011,0.14
85400,Casanare,Tamara,2011,0.34
85410,Casanare,Tauramena,2011,0.26
85430,Casanare,Trinidad,2011,0.18
85440,Casanare,Villanueva,2011,0.21
86001,Putumayo,Mocoa,2011,0.39
86219,Putumayo,Colon,2011,0.18
86320,Putumayo,Orito,2011,0.55
86568,Putumayo,Puerto Asis,2011,0.78
86569,Putumayo,Puerto Caicedo,2011,0.76
86571,Putumayo,Puerto Guzman,2011,0.74
86573,Putumayo,Puerto Leguizamo,2011,0.55
86749,Putumayo,Sibundoy,2011,0.15
86755,Putumayo,San Francisco,2011,0.23
86757,Putumayo,San Miguel,2011,0.71
86760,Putumayo,Santiago,2011,0.17
86865,Putumayo,Valle del Guamuez,2011,0.6
86885,Putumayo,Villagarzon,2011,0.61
88001,"Archip,De San Andres, Providencia y Santa Catalina",San Andres,2011,0.04
88564,"Archip,De San Andres, Providencia y Santa Catalina",Providencia,2011,0.0
91001,Amazonas,Leticia,2011,0.14
91263,Amazonas,El Encanto,2011,0.16
91405,Amazonas,La Chorrera,2011,0.23
91407,Amazonas,La Pedrera,2011,0.05
91430,Amazonas,La Victoria,2011,0.19
91460,Amazonas,Miriti - Parana,2011,0.06
91530,Amazonas,Puerto Alegria,2011,0.17
91536,Amazonas,Puerto Arica,2011,0.06
91540,Amazonas,Puerto Nario,2011,0.06
91669,Amazonas,Puerto Santander,2011,0.13
91798,Amazonas,Tarapaca,2011,0.04
94001,Guainia,Inirida,2011,0.24
94343,Guainia,Barranco Minas,2011,0.21
94663,Guainia,Mapiripana,2011,0.18
94883,Guainia,San Felipe,2011,0.04
94884,Guainia,Puerto Colombia,2011,0.09
94885,Guainia,La Guadalupe,2011,0.02
94886,Guainia,Cacahual,2011,0.03
94887,Guainia,Pana Pana,2011,0.1
94888,Guainia,Morichal,2011,0.24
95001,Guaviare,San Jose Del Guaviare,2011,0.85
95015,Guaviare,Calamar,2011,0.72
95025,Guaviare,El Retorno,2011,0.6
95200,Guaviare,Miraflores,2011,0.82
97001,Vaupes,Mitu,2011,0.36
97161,Vaupes,Caruru,2011,0.6
97511,Vaupes,Pacoa,2011,0.16
97666,Vaupes,Taraira,2011,0.1
97777,Vaupes,Papunaua,2011,0.15
97889,Vaupes,Yavarate,2011,0.1
99001,Vichada,Puerto Carreo,2011,0.28
99524,Vichada,La Primavera,2011,0.19
99624,Vichada,Santa Rosalia,2011,0.2
99773,Vichada,Cumaribo,2011,0.54
5001,Antioquia,Medellin,2012,0.2
5002,Antioquia,Abejorral,2012,0.19
5004,Antioquia,Abriaqui,2012,0.08
5021,Antioquia,Alejandria,2012,0.13
5030,Antioquia,Amaga,2012,0.09
5031,Antioquia,Amalfi,2012,0.39
5034,Antioquia,Andes,2012,0.15
5036,Antioquia,Angelopolis,2012,0.07
5038,Antioquia,Angostura,2012,0.33
5040,Antioquia,Anori,2012,0.94
5042,Antioquia,Santafe De Antioquia,2012,0.24
5044,Antioquia,Anza,2012,0.14
5045,Antioquia,Apartado,2012,0.34
5051,Antioquia,Arboletes,2012,0.22
5055,Antioquia,Argelia,2012,0.71
5059,Antioquia,Armenia,2012,0.14
5079,Antioquia,Barbosa,2012,0.17
5086,Antioquia,Belmira,2012,0.16
5088,Antioquia,Bello,2012,0.11
5091,Antioquia,Betania,2012,0.15
5093,Antioquia,Betulia,2012,0.18
5101,Antioquia,Ciudad Bolivar,2012,0.13
5107,Antioquia,Briceo,2012,0.68
5113,Antioquia,Buritica,2012,0.1
5120,Antioquia,Caceres,2012,0.73
5125,Antioquia,Caicedo,2012,0.24
5129,Antioquia,Caldas,2012,0.09
5134,Antioquia,Campamento,2012,0.58
5138,Antioquia,Caasgordas,2012,0.2
5142,Antioquia,Caracoli,2012,0.17
5145,Antioquia,Caramanta,2012,0.07
5147,Antioquia,Carepa,2012,0.28
5148,Antioquia,El Carmen De Viboral,2012,0.14
5150,Antioquia,Carolina,2012,0.13
5154,Antioquia,Caucasia,2012,0.39
5172,Antioquia,Chigorodo,2012,0.3
5190,Antioquia,Cisneros,2012,0.21
5197,Antioquia,Cocorna,2012,0.38
5206,Antioquia,Concepcion,2012,0.12
5209,Antioquia,Concordia,2012,0.11
5212,Antioquia,Copacabana,2012,0.07
5234,Antioquia,Dabeiba,2012,0.5
5237,Antioquia,Donmatias,2012,0.11
5240,Antioquia,Ebejico,2012,0.11
5250,Antioquia,El Bagre,2012,0.5
5264,Antioquia,Entrerrios,2012,0.05
5266,Antioquia,Envigado,2012,0.08
5282,Antioquia,Fredonia,2012,0.04
5284,Antioquia,Frontino,2012,0.3
5306,Antioquia,Giraldo,2012,0.1
5308,Antioquia,Girardota,2012,0.09
5310,Antioquia,Gomez Plata,2012,0.09
5313,Antioquia,Granada,2012,0.43
5315,Antioquia,Guadalupe,2012,0.3
5318,Antioquia,Guarne,2012,0.11
5321,Antioquia,Guatape,2012,0.1
5347,Antioquia,Heliconia,2012,0.19
5353,Antioquia,Hispania,2012,0.03
5360,Antioquia,Itagui,2012,0.1
5361,Antioquia,Ituango,2012,0.91
5364,Antioquia,Jardin,2012,0.09
5368,Antioquia,Jerico,2012,0.08
5376,Antioquia,La Ceja,2012,0.12
5380,Antioquia,La Estrella,2012,0.07
5390,Antioquia,La Pintada,2012,0.19
5400,Antioquia,La Union,2012,0.19
5411,Antioquia,Liborina,2012,0.13
5425,Antioquia,Maceo,2012,0.28
5440,Antioquia,Marinilla,2012,0.14
5467,Antioquia,Montebello,2012,0.17
5475,Antioquia,Murindo,2012,0.23
5480,Antioquia,Mutata,2012,0.5
5483,Antioquia,Nario,2012,0.44
5490,Antioquia,Necocli,2012,0.23
5495,Antioquia,Nechi,2012,0.53
5501,Antioquia,Olaya,2012,0.23
5541,Antioquia,Peol,2012,0.09
5543,Antioquia,Peque,2012,0.24
5576,Antioquia,Pueblorrico,2012,0.05
5579,Antioquia,Puerto Berrio,2012,0.32
5585,Antioquia,Puerto Nare,2012,0.14
5591,Antioquia,Puerto Triunfo,2012,0.19
5604,Antioquia,Remedios,2012,0.43
5607,Antioquia,Retiro,2012,0.1
5615,Antioquia,Rionegro,2012,0.11
5628,Antioquia,Sabanalarga,2012,0.27
5631,Antioquia,Sabaneta,2012,0.04
5642,Antioquia,Salgar,2012,0.26
5647,Antioquia,San Andres De Cuerquia,2012,0.47
5649,Antioquia,San Carlos,2012,0.55
5652,Antioquia,San Francisco,2012,0.68
5656,Antioquia,San Jeronimo,2012,0.15
5658,Antioquia,San Jose De La Montaa,2012,0.14
5659,Antioquia,San Juan De Uraba,2012,0.23
5660,Antioquia,San Luis,2012,0.56
5664,Antioquia,San Pedro De Los Milagros,2012,0.14
5665,Antioquia,San Pedro De Uraba,2012,0.18
5667,Antioquia,San Rafael,2012,0.31
5670,Antioquia,San Roque,2012,0.16
5674,Antioquia,San Vicente,2012,0.16
5679,Antioquia,Santa Barbara,2012,0.12
5686,Antioquia,Santa Rosa De Osos,2012,0.19
5690,Antioquia,Santo Domingo,2012,0.18
5697,Antioquia,El Santuario,2012,0.11
5736,Antioquia,Segovia,2012,0.33
5756,Antioquia,Sonson,2012,0.35
5761,Antioquia,Sopetran,2012,0.18
5789,Antioquia,Tamesis,2012,0.11
5790,Antioquia,Taraza,2012,0.88
5792,Antioquia,Tarso,2012,0.06
5809,Antioquia,Titiribi,2012,0.01
5819,Antioquia,Toledo,2012,0.43
5837,Antioquia,Turbo,2012,0.38
5842,Antioquia,Uramita,2012,0.35
5847,Antioquia,Urrao,2012,0.34
5854,Antioquia,Valdivia,2012,0.85
5856,Antioquia,Valparaiso,2012,0.18
5858,Antioquia,Vegachi,2012,0.31
5861,Antioquia,Venecia,2012,0.09
5873,Antioquia,Vigia Del Fuerte,2012,0.46
5885,Antioquia,Yali,2012,0.31
5887,Antioquia,Yarumal,2012,0.43
5890,Antioquia,Yolombo,2012,0.21
5893,Antioquia,Yondo,2012,0.42
5895,Antioquia,Zaragoza,2012,0.59
8001,Atlantico,Barranquilla,2012,0.13
8078,Atlantico,Baranoa,2012,0.09
8137,Atlantico,Campo De La Cruz,2012,0.1
8141,Atlantico,Candelaria,2012,0.09
8296,Atlantico,Galapa,2012,0.16
8372,Atlantico,Juan De Acosta,2012,0.09
8421,Atlantico,Luruaco,2012,0.13
8433,Atlantico,Malambo,2012,0.15
8436,Atlantico,Manati,2012,0.05
8520,Atlantico,Palmar De Varela,2012,0.05
8549,Atlantico,Piojo,2012,0.1
8558,Atlantico,Polonuevo,2012,0.08
8560,Atlantico,Ponedera,2012,0.12
8573,Atlantico,Puerto Colombia,2012,0.1
8606,Atlantico,Repelon,2012,0.09
8634,Atlantico,Sabanagrande,2012,0.11
8638,Atlantico,Sabanalarga,2012,0.14
8675,Atlantico,Santa Lucia,2012,0.06
8685,Atlantico,Santo Tomas,2012,0.11
8758,Atlantico,Soledad,2012,0.13
8770,Atlantico,Suan,2012,0.08
8832,Atlantico,Tubara,2012,0.13
8849,Atlantico,Usiacuri,2012,0.08
11001,"Bogota, D,C,","Bogota, D,C,",2012,0.04
13001,Bolivar,Cartagena,2012,0.14
13006,Bolivar,Achi,2012,0.12
13030,Bolivar,Altos Del Rosario,2012,0.15
13042,Bolivar,Arenal,2012,0.24
13052,Bolivar,Arjona,2012,0.15
13062,Bolivar,Arroyohondo,2012,0.07
13074,Bolivar,Barranco De Loba,2012,0.28
13140,Bolivar,Calamar,2012,0.15
13160,Bolivar,Cantagallo,2012,0.56
13188,Bolivar,Cicuco,2012,0.09
13212,Bolivar,Cordoba,2012,0.23
13222,Bolivar,Clemencia,2012,0.15
13244,Bolivar,El Carmen De Bolivar,2012,0.32
13248,Bolivar,El Guamo,2012,0.16
13268,Bolivar,El Peon,2012,0.14
13300,Bolivar,Hatillo De Loba,2012,0.1
13430,Bolivar,Magangue,2012,0.15
13433,Bolivar,Mahates,2012,0.11
13440,Bolivar,Margarita,2012,0.03
13442,Bolivar,Maria La Baja,2012,0.21
13458,Bolivar,Montecristo,2012,0.46
13468,Bolivar,Mompos,2012,0.14
13473,Bolivar,Morales,2012,0.38
13490,Bolivar,Norosi,2012,0.27
13549,Bolivar,Pinillos,2012,0.11
13580,Bolivar,Regidor,2012,0.13
13600,Bolivar,Rio Viejo,2012,0.22
13620,Bolivar,San Cristobal,2012,0.08
13647,Bolivar,San Estanislao,2012,0.08
13650,Bolivar,San Fernando,2012,0.04
13654,Bolivar,San Jacinto,2012,0.25
13655,Bolivar,San Jacinto Del Cauca,2012,0.16
13657,Bolivar,San Juan Nepomuceno,2012,0.25
13667,Bolivar,San Martin De Loba,2012,0.21
13670,Bolivar,San Pablo,2012,0.62
13673,Bolivar,Santa Catalina,2012,0.13
13683,Bolivar,Santa Rosa,2012,0.38
13688,Bolivar,Santa Rosa Del Sur,2012,0.53
13744,Bolivar,Simiti,2012,0.51
13760,Bolivar,Soplaviento,2012,0.05
13780,Bolivar,Talaigua Nuevo,2012,0.07
13810,Bolivar,Tiquisio,2012,0.27
13836,Bolivar,Turbaco,2012,0.13
13838,Bolivar,Turbana,2012,0.16
13873,Bolivar,Villanueva,2012,0.17
13894,Bolivar,Zambrano,2012,0.28
15001,Boyaca,Tunja,2012,0.06
15022,Boyaca,Almeida,2012,0.04
15047,Boyaca,Aquitania,2012,0.1
15051,Boyaca,Arcabuco,2012,0.07
15087,Boyaca,Belen,2012,0.03
15090,Boyaca,Berbeo,2012,0.07
15092,Boyaca,Beteitiva,2012,0.03
15097,Boyaca,Boavita,2012,0.02
15104,Boyaca,Boyaca,2012,0.03
15106,Boyaca,Briceo,2012,0.04
15109,Boyaca,Buenavista,2012,0.06
15114,Boyaca,Busbanza,2012,0.0
15131,Boyaca,Caldas,2012,0.04
15135,Boyaca,Campohermoso,2012,0.09
15162,Boyaca,Cerinza,2012,0.01
15172,Boyaca,Chinavita,2012,0.03
15176,Boyaca,Chiquinquira,2012,0.09
15180,Boyaca,Chiscas,2012,0.06
15183,Boyaca,Chita,2012,0.11
15185,Boyaca,Chitaraque,2012,0.05
15187,Boyaca,Chivata,2012,0.05
15189,Boyaca,Cienega,2012,0.01
15204,Boyaca,Combita,2012,0.01
15212,Boyaca,Coper,2012,0.02
15215,Boyaca,Corrales,2012,0.04
15218,Boyaca,Covarachia,2012,0.07
15223,Boyaca,Cubara,2012,0.27
15224,Boyaca,Cucaita,2012,0.05
15226,Boyaca,Cuitiva,2012,0.02
15232,Boyaca,Chiquiza,2012,0.05
15236,Boyaca,Chivor,2012,0.09
15238,Boyaca,Duitama,2012,0.09
15244,Boyaca,El Cocuy,2012,0.05
15248,Boyaca,El Espino,2012,0.02
15272,Boyaca,Firavitoba,2012,0.0
15276,Boyaca,Floresta,2012,0.01
15293,Boyaca,Gachantiva,2012,0.03
15296,Boyaca,Gameza,2012,0.02
15299,Boyaca,Garagoa,2012,0.05
15317,Boyaca,Guacamayas,2012,0.01
15322,Boyaca,Guateque,2012,0.04
15325,Boyaca,Guayata,2012,0.03
15332,Boyaca,Guican,2012,0.07
15362,Boyaca,Iza,2012,0.02
15367,Boyaca,Jenesano,2012,0.02
15368,Boyaca,Jerico,2012,0.07
15377,Boyaca,Labranzagrande,2012,0.21
15380,Boyaca,La Capilla,2012,0.01
15401,Boyaca,La Victoria,2012,0.06
15403,Boyaca,La Uvita,2012,0.04
15407,Boyaca,Villa De Leyva,2012,0.07
15425,Boyaca,Macanal,2012,0.03
15442,Boyaca,Maripi,2012,0.08
15455,Boyaca,Miraflores,2012,0.1
15464,Boyaca,Mongua,2012,0.06
15466,Boyaca,Mongui,2012,0.01
15469,Boyaca,Moniquira,2012,0.1
15476,Boyaca,Motavita,2012,0.04
15480,Boyaca,Muzo,2012,0.1
15491,Boyaca,Nobsa,2012,0.04
15494,Boyaca,Nuevo Colon,2012,0.02
15500,Boyaca,Oicata,2012,0.06
15507,Boyaca,Otanche,2012,0.15
15511,Boyaca,Pachavita,2012,0.02
15514,Boyaca,Paez,2012,0.08
15516,Boyaca,Paipa,2012,0.05
15518,Boyaca,Pajarito,2012,0.27
15522,Boyaca,Panqueba,2012,0.0
15531,Boyaca,Pauna,2012,0.08
15533,Boyaca,Paya,2012,0.25
15537,Boyaca,Paz De Rio,2012,0.03
15542,Boyaca,Pesca,2012,0.05
15550,Boyaca,Pisba,2012,0.41
15572,Boyaca,Puerto Boyaca,2012,0.18
15580,Boyaca,Quipama,2012,0.07
15599,Boyaca,Ramiriqui,2012,0.05
15600,Boyaca,Raquira,2012,0.04
15621,Boyaca,Rondon,2012,0.01
15632,Boyaca,Saboya,2012,0.05
15638,Boyaca,Sachica,2012,0.07
15646,Boyaca,Samaca,2012,0.06
15660,Boyaca,San Eduardo,2012,0.11
15664,Boyaca,San Jose De Pare,2012,0.06
15667,Boyac,San Luis de Gaceno,2012,0.11
15673,Boyaca,San Mateo,2012,0.04
15676,Boyaca,San Miguel De Sema,2012,0.03
15681,Boyaca,San Pablo De Borbur,2012,0.08
15686,Boyaca,Santana,2012,0.07
15690,Boyaca,Santa Maria,2012,0.07
15693,Boyaca,Santa Rosa De Viterbo,2012,0.01
15696,Boyaca,Santa Sofia,2012,0.03
15720,Boyaca,Sativanorte,2012,0.04
15723,Boyaca,Sativasur,2012,0.02
15740,Boyaca,Siachoque,2012,0.06
15753,Boyaca,Soata,2012,0.04
15755,Boyaca,Socota,2012,0.14
15757,Boyaca,Socha,2012,0.07
15759,Boyaca,Sogamoso,2012,0.06
15761,Boyaca,Somondoco,2012,0.01
15762,Boyaca,Sora,2012,0.06
15763,Boyaca,Sotaquira,2012,0.03
15764,Boyaca,Soraca,2012,0.06
15774,Boyaca,Susacon,2012,0.04
15776,Boyaca,Sutamarchan,2012,0.02
15778,Boyaca,Sutatenza,2012,0.02
15790,Boyaca,Tasco,2012,0.07
15798,Boyaca,Tenza,2012,0.0
15804,Boyaca,Tibana,2012,0.01
15806,Boyaca,Tibasosa,2012,0.07
15808,Boyaca,Tinjaca,2012,0.05
15810,Boyaca,Tipacoque,2012,0.01
15814,Boyaca,Toca,2012,0.05
15816,Boyaca,Togui,2012,0.05
15820,Boyaca,Topaga,2012,0.03
15822,Boyaca,Tota,2012,0.02
15832,Boyaca,Tunungua,2012,0.02
15835,Boyaca,Turmeque,2012,0.01
15837,Boyaca,Tuta,2012,0.03
15839,Boyaca,Tutaza,2012,0.05
15842,Boyaca,Umbita,2012,0.04
15861,Boyaca,Ventaquemada,2012,0.08
15879,Boyaca,Viracacha,2012,0.02
15897,Boyaca,Zetaquira,2012,0.06
17001,Caldas,Manizales,2012,0.09
17013,Caldas,Aguadas,2012,0.16
17042,Caldas,Anserma,2012,0.18
17050,Caldas,Aranzazu,2012,0.01
17088,Caldas,Belalcazar,2012,0.1
17174,Caldas,Chinchina,2012,0.09
17272,Caldas,Filadelfia,2012,0.09
17380,Caldas,La Dorada,2012,0.12
17388,Caldas,La Merced,2012,0.07
17433,Caldas,Manzanares,2012,0.2
17442,Caldas,Marmato,2012,0.17
17444,Caldas,Marquetalia,2012,0.14
17446,Caldas,Marulanda,2012,0.39
17486,Caldas,Neira,2012,0.08
17495,Caldas,Norcasia,2012,0.25
17513,Caldas,Pacora,2012,0.09
17524,Caldas,Palestina,2012,0.09
17541,Caldas,Pensilvania,2012,0.25
17614,Caldas,Riosucio,2012,0.19
17616,Caldas,Risaralda,2012,0.09
17653,Caldas,Salamina,2012,0.17
17662,Caldas,Samana,2012,0.55
17665,Caldas,San Jose,2012,0.05
17777,Caldas,Supia,2012,0.13
17867,Caldas,Victoria,2012,0.11
17873,Caldas,Villamaria,2012,0.07
17877,Caldas,Viterbo,2012,0.1
18001,Caqueta,Florencia,2012,0.38
18029,Caqueta,Albania,2012,0.38
18094,Caqueta,Belen De Los Andaquies,2012,0.45
18150,Caqueta,Cartagena Del Chaira,2012,0.69
18205,Caqueta,Curillo,2012,0.53
18247,Caqueta,El Doncello,2012,0.45
18256,Caqueta,El Paujil,2012,0.56
18410,Caqueta,La Montaita,2012,0.81
18460,Caqueta,Milan,2012,0.68
18479,Caqueta,Morelia,2012,0.37
18592,Caqueta,Puerto Rico,2012,0.64
18610,Caqueta,San Jose Del Fragua,2012,0.65
18753,Caqueta,San Vicente Del Caguan,2012,0.7
18756,Caqueta,Solano,2012,0.58
18785,Caqueta,Solita,2012,0.55
18860,Caqueta,Valparaiso,2012,0.47
19001,Cauca,Popayan,2012,0.21
19022,Cauca,Almaguer,2012,0.19
19050,Cauca,Argelia,2012,0.76
19075,Cauca,Balboa,2012,0.37
19100,Cauca,Bolivar,2012,0.32
19110,Cauca,Buenos Aires,2012,0.26
19130,Cauca,Cajibio,2012,0.32
19137,Cauca,Caldono,2012,0.41
19142,Cauca,Caloto,2012,0.63
19212,Cauca,Corinto,2012,0.52
19256,Cauca,El Tambo,2012,0.7
19290,Cauca,Florencia,2012,0.29
19300,Cauca,Guachene,2012,0.16
19318,Cauca,Guapi,2012,0.55
19355,Cauca,Inza,2012,0.22
19364,Cauca,Jambalo,2012,0.38
19392,Cauca,La Sierra,2012,0.22
19397,Cauca,La Vega,2012,0.22
19418,Cauca,Lopez,2012,0.53
19450,Cauca,Mercaderes,2012,0.33
19455,Cauca,Miranda,2012,0.32
19473,Cauca,Morales,2012,0.41
19513,Cauca,Padilla,2012,0.1
19517,Cauca,Paez,2012,0.26
19532,Cauca,Patia,2012,0.49
19533,Cauca,Piamonte,2012,0.7
19548,Cauca,Piendamo,2012,0.26
19573,Cauca,Puerto Tejada,2012,0.17
19585,Cauca,Purace,2012,0.27
19622,Cauca,Rosas,2012,0.22
19693,Cauca,San Sebastian,2012,0.23
19698,Cauca,Santander De Quilichao,2012,0.31
19701,Cauca,Santa Rosa,2012,0.46
19743,Cauca,Silvia,2012,0.22
19760,Cauca,Sotara,2012,0.22
19780,Cauca,Suarez,2012,0.38
19785,Cauca,Sucre,2012,0.29
19807,Cauca,Timbio,2012,0.25
19809,Cauca,Timbiqui,2012,0.57
19821,Cauca,Toribio,2012,0.49
19824,Cauca,Totoro,2012,0.21
19845,Cauca,Villa Rica,2012,0.13
20001,Cesar,Valledupar,2012,0.25
20011,Cesar,Aguachica,2012,0.26
20013,Cesar,Agustin Codazzi,2012,0.29
20032,Cesar,Astrea,2012,0.13
20045,Cesar,Becerril,2012,0.25
20060,Cesar,Bosconia,2012,0.15
20175,Cesar,Chimichagua,2012,0.17
20178,Cesar,Chiriguana,2012,0.19
20228,Cesar,Curumani,2012,0.32
